book	chapter	verse_order	sentence_order	sentence
Psa 	22 	14 	1 	I am poured out like water, and all my bones are out of joint: my heart is like wax; it is melted in the midst of my bowels.
Psa 	22 	15 	1 	My strength is dried up like a potsherd; and my tongue cleaveth to my jaws; and thou hast brought me into the dust of death.
Psa 	22 	16 	1 	For dogs have compassed me: the assembly of the wicked have inclosed me: they pierced my hands and my feet.
Psa 	22 	17 	1 	I may tell all my bones: they look and stare upon me.
Psa 	22 	18 	1 	They part my garments among them, and cast lots upon my vesture.
Psa 	22 	19 	1 	But be not thou far from me, O LORD: O my strength, haste thee to help me.
Psa 	22 	20 	1 	Deliver my soul from the sword; my darling from the power of the dog.
Psa 	22 	21 	1 	Save me from the lion's mouth: for thou hast heard me from the horns of the unicorns.
Psa 	22 	22 	1 	I will declare thy name unto my brethren: in the midst of the congregation will I praise thee.
Psa 	22 	23 	1 	Ye that fear the LORD, praise him; all ye the seed of Jacob, glorify him; and fear him, all ye the seed of Israel.
Psa 	22 	24 	1 	For he hath not despised nor abhorred the affliction of the afflicted; neither hath he hid his face from him; but when he cried unto him, he heard.
Psa 	22 	25 	1 	My praise shall be of thee in the great congregation: I will pay my vows before them that fear him.
Psa 	22 	26 	1 	The meek shall eat and be satisfied: they shall praise the LORD that seek him: your heart shall live for ever.
Psa 	22 	27 	1 	All the ends of the world shall remember and turn unto the LORD: and all the kindreds of the nations shall worship before thee.
Psa 	22 	28 	1 	For the kingdom is the LORD's: and he is the governor among the nations.
Psa 	22 	29 	1 	All they that be fat upon earth shall eat and worship: all they that go down to the dust shall bow before him: and none can keep alive his own soul.
Psa 	22 	30 	1 	A seed shall serve him; it shall be accounted to the Lord for a generation.
Psa 	22 	31 	1 	They shall come, and shall declare his righteousness unto a people that shall be born, that he hath done this.
Psa 	23 	1 	1 	The LORD is my shepherd; I shall not want.
Psa 	23 	2 	1 	He maketh me to lie down in green pastures: he leadeth me beside the still waters.
Psa 	23 	3 	1 	He restoreth my soul: he leadeth me in the paths of righteousness for his name's sake.
Psa 	23 	4 	1 	Yea, though I walk through the valley of the shadow of death, I will fear no evil: for thou art with me; thy rod and thy staff they comfort me.
Psa 	23 	5 	1 	Thou preparest a table before me in the presence of mine enemies: thou anointest my head with oil; my cup runneth over.
Psa 	23 	6 	1 	Surely goodness and mercy shall follow me all the days of my life: and I will dwell in the house of the LORD for ever.
Psa 	24 	1 	1 	The earth is the LORD's, and the fulness thereof; the world, and they that dwell therein.
Psa 	24 	2 	1 	For he hath founded it upon the seas, and established it upon the floods.
Psa 	24 	3 	1 	Who shall ascend into the hill of the LORD?
Psa 	24 	3 	2 	or who shall stand in his holy place?
Psa 	24 	4 	1 	He that hath clean hands, and a pure heart; who hath not lifted up his soul unto vanity, nor sworn deceitfully.
Psa 	24 	5 	1 	He shall receive the blessing from the LORD, and righteousness from the God of his salvation.
Psa 	24 	6 	1 	This is the generation of them that seek him, that seek thy face, O Jacob.
Psa 	24 	6 	2 	Selah.
Psa 	24 	7 	1 	Lift up your heads, O ye gates; and be ye lift up, ye everlasting doors; and the King of glory shall come in.
Psa 	24 	8 	1 	Who is this King of glory?
Psa 	24 	8 	2 	The LORD strong and mighty, the LORD mighty in battle.
Psa 	24 	9 	1 	Lift up your heads, O ye gates; even lift them up, ye everlasting doors; and the King of glory shall come in.
Psa 	24 	10 	1 	Who is this King of glory?
Psa 	24 	10 	2 	The LORD of hosts, he is the King of glory.
Psa 	24 	10 	3 	Selah.
Psa 	25 	1 	1 	Unto thee, O LORD, do I lift up my soul.
Psa 	25 	2 	1 	O my God, I trust in thee: let me not be ashamed, let not mine enemies triumph over me.
Psa 	25 	3 	1 	Yea, let none that wait on thee be ashamed: let them be ashamed which transgress without cause.
Psa 	25 	4 	1 	Shew me thy ways, O LORD; teach me thy paths.
Psa 	25 	5 	1 	Lead me in thy truth, and teach me: for thou art the God of my salvation; on thee do I wait all the day.
Psa 	25 	6 	1 	Remember, O LORD, thy tender mercies and thy lovingkindnesses; for they have been ever of old.
Psa 	25 	7 	1 	Remember not the sins of my youth, nor my transgressions: according to thy mercy remember thou me for thy goodness' sake, O LORD.
Psa 	25 	8 	1 	Good and upright is the LORD: therefore will he teach sinners in the way.
Psa 	25 	9 	1 	The meek will he guide in judgment: and the meek will he teach his way.
Psa 	25 	10 	1 	All the paths of the LORD are mercy and truth unto such as keep his covenant and his testimonies.
Psa 	25 	11 	1 	For thy name's sake, O LORD, pardon mine iniquity; for it is great.
Psa 	25 	12 	1 	What man is he that feareth the LORD?
Psa 	25 	12 	2 	him shall he teach in the way that he shall choose.
Psa 	25 	13 	1 	His soul shall dwell at ease; and his seed shall inherit the earth.
Psa 	25 	14 	1 	The secret of the LORD is with them that fear him; and he will shew them his covenant.
Psa 	25 	15 	1 	Mine eyes are ever toward the LORD; for he shall pluck my feet out of the net.
Psa 	25 	16 	1 	Turn thee unto me, and have mercy upon me; for I am desolate and afflicted.
Psa 	25 	17 	1 	The troubles of my heart are enlarged: O bring thou me out of my distresses.
Psa 	25 	18 	1 	Look upon mine affliction and my pain; and forgive all my sins.
Psa 	25 	19 	1 	Consider mine enemies; for they are many; and they hate me with cruel hatred.
Psa 	25 	20 	1 	O keep my soul, and deliver me: let me not be ashamed; for I put my trust in thee.
Psa 	25 	21 	1 	Let integrity and uprightness preserve me; for I wait on thee.
Psa 	25 	22 	1 	Redeem Israel, O God, out of all his troubles.
Psa 	26 	1 	1 	Judge me, O LORD; for I have walked in mine integrity: I have trusted also in the LORD; therefore I shall not slide.
Psa 	26 	2 	1 	Examine me, O LORD, and prove me; try my reins and my heart.
Psa 	26 	3 	1 	For thy lovingkindness is before mine eyes: and I have walked in thy truth.
Psa 	26 	4 	1 	I have not sat with vain persons, neither will I go in with dissemblers.
Psa 	26 	5 	1 	I have hated the congregation of evil doers; and will not sit with the wicked.
Psa 	26 	6 	1 	I will wash mine hands in innocency: so will I compass thine altar, O LORD:
Psa 	26 	7 	1 	That I may publish with the voice of thanksgiving, and tell of all thy wondrous works.
Psa 	26 	8 	1 	LORD, I have loved the habitation of thy house, and the place where thine honour dwelleth.
Psa 	26 	9 	1 	Gather not my soul with sinners, nor my life with bloody men:
Psa 	26 	10 	1 	In whose hands is mischief, and their right hand is full of bribes.
Psa 	26 	11 	1 	But as for me, I will walk in mine integrity: redeem me, and be merciful unto me.
Psa 	26 	12 	1 	My foot standeth in an even place: in the congregations will I bless the LORD.
Psa 	27 	1 	1 	The LORD is my light and my salvation; whom shall I fear?
Psa 	27 	1 	2 	the LORD is the strength of my life; of whom shall I be afraid?
Psa 	27 	2 	1 	When the wicked, even mine enemies and my foes, came upon me to eat up my flesh, they stumbled and fell.
Psa 	27 	3 	1 	Though an host should encamp against me, my heart shall not fear: though war should rise against me, in this will I be confident.
Psa 	27 	4 	1 	One thing have I desired of the LORD, that will I seek after; that I may dwell in the house of the LORD all the days of my life, to behold the beauty of the LORD, and to enquire in his temple.
Psa 	27 	5 	1 	For in the time of trouble he shall hide me in his pavilion: in the secret of his tabernacle shall he hide me; he shall set me up upon a rock.
Psa 	27 	6 	1 	And now shall mine head be lifted up above mine enemies round about me: therefore will I offer in his tabernacle sacrifices of joy; I will sing, yea, I will sing praises unto the LORD.
Psa 	27 	7 	1 	Hear, O LORD, when I cry with my voice: have mercy also upon me, and answer me.
Psa 	27 	8 	1 	When thou saidst, Seek ye my face; my heart said unto thee, Thy face, LORD, will I seek.
Psa 	27 	9 	1 	Hide not thy face far from me; put not thy servant away in anger: thou hast been my help; leave me not, neither forsake me, O God of my salvation.
Psa 	27 	10 	1 	When my father and my mother forsake me, then the LORD will take me up.
Psa 	27 	11 	1 	Teach me thy way, O LORD, and lead me in a plain path, because of mine enemies.
Psa 	27 	12 	1 	Deliver me not over unto the will of mine enemies: for false witnesses are risen up against me, and such as breathe out cruelty.
Psa 	27 	13 	1 	I had fainted, unless I had believed to see the goodness of the LORD in the land of the living.
Psa 	27 	14 	1 	Wait on the LORD: be of good courage, and he shall strengthen thine heart: wait, I say, on the LORD.
Psa 	28 	1 	1 	Unto thee will I cry, O LORD my rock; be not silent to me: lest, if thou be silent to me, I become like them that go down into the pit.
Psa 	28 	2 	1 	Hear the voice of my supplications, when I cry unto thee, when I lift up my hands toward thy holy oracle.
Psa 	28 	3 	1 	Draw me not away with the wicked, and with the workers of iniquity, which speak peace to their neighbours, but mischief is in their hearts.
Psa 	28 	4 	1 	Give them according to their deeds, and according to the wickedness of their endeavours: give them after the work of their hands; render to them their desert.
Psa 	28 	5 	1 	Because they regard not the works of the LORD, nor the operation of his hands, he shall destroy them, and not build them up.
Psa 	28 	6 	1 	Blessed be the LORD, because he hath heard the voice of my supplications.
Psa 	28 	7 	1 	The LORD is my strength and my shield; my heart trusted in him, and I am helped: therefore my heart greatly rejoiceth; and with my song will I praise him.
Psa 	28 	8 	1 	The LORD is their strength, and he is the saving strength of his anointed.
Psa 	28 	9 	1 	Save thy people, and bless thine inheritance: feed them also, and lift them up for ever.
Psa 	29 	1 	1 	Give unto the LORD, O ye mighty, give unto the LORD glory and strength.
Psa 	29 	2 	1 	Give unto the LORD the glory due unto his name; worship the LORD in the beauty of holiness.
Psa 	29 	3 	1 	The voice of the LORD is upon the waters: the God of glory thundereth: the LORD is upon many waters.
Psa 	29 	4 	1 	The voice of the LORD is powerful; the voice of the LORD is full of majesty.
Psa 	29 	5 	1 	The voice of the LORD breaketh the cedars; yea, the LORD breaketh the cedars of Lebanon.
Psa 	29 	6 	1 	He maketh them also to skip like a calf; Lebanon and Sirion like a young unicorn.
Psa 	29 	7 	1 	The voice of the LORD divideth the flames of fire.
Psa 	29 	8 	1 	The voice of the LORD shaketh the wilderness; the LORD shaketh the wilderness of Kadesh.
Psa 	29 	9 	1 	The voice of the LORD maketh the hinds to calve, and discovereth the forests: and in his temple doth every one speak of his glory.
Psa 	29 	10 	1 	The LORD sitteth upon the flood; yea, the LORD sitteth King for ever.
Psa 	29 	11 	1 	The LORD will give strength unto his people; the LORD will bless his people with peace.
Psa 	30 	1 	1 	I will extol thee, O LORD; for thou hast lifted me up, and hast not made my foes to rejoice over me.
Psa 	30 	2 	1 	O LORD my God, I cried unto thee, and thou hast healed me.
Psa 	30 	3 	1 	O LORD, thou hast brought up my soul from the grave: thou hast kept me alive, that I should not go down to the pit.
Psa 	30 	4 	1 	Sing unto the LORD, O ye saints of his, and give thanks at the remembrance of his holiness.
Psa 	30 	5 	1 	For his anger endureth but a moment; in his favour is life: weeping may endure for a night, but joy cometh in the morning.
Psa 	30 	6 	1 	And in my prosperity I said, I shall never be moved.
Psa 	30 	7 	1 	LORD, by thy favour thou hast made my mountain to stand strong: thou didst hide thy face, and I was troubled.
Psa 	30 	8 	1 	I cried to thee, O LORD; and unto the LORD I made supplication.
Psa 	30 	9 	1 	What profit is there in my blood, when I go down to the pit?
Psa 	30 	9 	2 	Shall the dust praise thee?
Psa 	30 	9 	3 	shall it declare thy truth?
Psa 	30 	10 	1 	Hear, O LORD, and have mercy upon me: LORD, be thou my helper.
Psa 	30 	11 	1 	Thou hast turned for me my mourning into dancing: thou hast put off my sackcloth, and girded me with gladness;
Psa 	30 	12 	1 	To the end that my glory may sing praise to thee, and not be silent.
Psa 	30 	12 	2 	O LORD my God, I will give thanks unto thee for ever.
Psa 	31 	1 	1 	In thee, O LORD, do I put my trust; let me never be ashamed: deliver me in thy righteousness.
Psa 	31 	2 	1 	Bow down thine ear to me; deliver me speedily: be thou my strong rock, for an house of defence to save me.
Psa 	31 	3 	1 	For thou art my rock and my fortress; therefore for thy name's sake lead me, and guide me.
Psa 	31 	4 	1 	ull me out of the net that they have laid privily for me: for thou art my strength.
