book	chapter	verse_order	sentence_order	word_order	word=1	word_or_punct	word_class
Jer 	1 	17 	1 	30 	1 	confound 	NN
Jer 	1 	17 	1 	31 	1 	thee 	NN
Jer 	1 	17 	1 	32 	1 	before 	IN
Jer 	1 	17 	1 	33 	1 	them 	PRP
Jer 	1 	17 	1 	34 	0 	.
Jer 	1 	18 	1 	1 	1 	For 	IN
Jer 	1 	18 	1 	2 	0 	,
Jer 	1 	18 	1 	3 	1 	behold 	NN
Jer 	1 	18 	1 	4 	0 	,
Jer 	1 	18 	1 	5 	1 	I 	PRP
Jer 	1 	18 	1 	6 	1 	have 	VB
Jer 	1 	18 	1 	7 	1 	made 	VBN
Jer 	1 	18 	1 	8 	1 	thee 	NN
Jer 	1 	18 	1 	9 	1 	this 	DT
Jer 	1 	18 	1 	10 	1 	day 	NN
Jer 	1 	18 	1 	11 	1 	a 	DT
Jer 	1 	18 	1 	12 	1 	defenced 	VBN
Jer 	1 	18 	1 	13 	1 	city 	NN
Jer 	1 	18 	1 	14 	0 	,
Jer 	1 	18 	1 	15 	1 	and 	CC
Jer 	1 	18 	1 	16 	1 	an 	DT
Jer 	1 	18 	1 	17 	1 	iron 	NN
Jer 	1 	18 	1 	18 	1 	pillar 	NN
Jer 	1 	18 	1 	19 	0 	,
Jer 	1 	18 	1 	20 	1 	and 	CC
Jer 	1 	18 	1 	21 	1 	brasen 	NN
Jer 	1 	18 	1 	22 	1 	walls 	NNS
Jer 	1 	18 	1 	23 	1 	against 	IN
Jer 	1 	18 	1 	24 	1 	the 	DT
Jer 	1 	18 	1 	25 	1 	whole 	JJ
Jer 	1 	18 	1 	26 	1 	land 	NN
Jer 	1 	18 	1 	27 	0 	,
Jer 	1 	18 	1 	28 	1 	against 	IN
Jer 	1 	18 	1 	29 	1 	the 	DT
Jer 	1 	18 	1 	30 	1 	kings 	NNS
Jer 	1 	18 	1 	31 	1 	of 	IN
Jer 	1 	18 	1 	32 	1 	Judah 	NN
Jer 	1 	18 	1 	33 	0 	,
Jer 	1 	18 	1 	34 	1 	against 	IN
Jer 	1 	18 	1 	35 	1 	the 	DT
Jer 	1 	18 	1 	36 	1 	princes 	NNS
Jer 	1 	18 	1 	37 	1 	thereof 	NN
Jer 	1 	18 	1 	38 	0 	,
Jer 	1 	18 	1 	39 	1 	against 	IN
Jer 	1 	18 	1 	40 	1 	the 	DT
Jer 	1 	18 	1 	41 	1 	priests 	NNS
Jer 	1 	18 	1 	42 	1 	thereof 	NN
Jer 	1 	18 	1 	43 	0 	,
Jer 	1 	18 	1 	44 	1 	and 	CC
Jer 	1 	18 	1 	45 	1 	against 	IN
Jer 	1 	18 	1 	46 	1 	the 	DT
Jer 	1 	18 	1 	47 	1 	people 	NNS
Jer 	1 	18 	1 	48 	1 	of 	IN
Jer 	1 	18 	1 	49 	1 	the 	DT
Jer 	1 	18 	1 	50 	1 	land 	NN
Jer 	1 	18 	1 	51 	0 	.
Jer 	1 	19 	1 	1 	1 	And 	CC
Jer 	1 	19 	1 	2 	1 	they 	PRP
Jer 	1 	19 	1 	3 	1 	shall 	MD
Jer 	1 	19 	1 	4 	1 	fight 	NN
Jer 	1 	19 	1 	5 	1 	against 	IN
Jer 	1 	19 	1 	6 	1 	thee 	NN
Jer 	1 	19 	1 	7 	0 	;
Jer 	1 	19 	1 	8 	1 	but 	CC
Jer 	1 	19 	1 	9 	1 	they 	PRP
Jer 	1 	19 	1 	10 	1 	shall 	MD
Jer 	1 	19 	1 	11 	1 	not 	RB
Jer 	1 	19 	1 	12 	1 	prevail 	NN
Jer 	1 	19 	1 	13 	1 	against 	IN
Jer 	1 	19 	1 	14 	1 	thee 	NN
Jer 	1 	19 	1 	15 	0 	;
Jer 	1 	19 	1 	16 	1 	for 	IN
Jer 	1 	19 	1 	17 	1 	I 	PRP
Jer 	1 	19 	1 	18 	1 	am 	VBP
Jer 	1 	19 	1 	19 	1 	with 	IN
Jer 	1 	19 	1 	20 	1 	thee 	NN
Jer 	1 	19 	1 	21 	0 	,
Jer 	1 	19 	1 	22 	1 	saith 	NN
Jer 	1 	19 	1 	23 	1 	the 	DT
Jer 	1 	19 	1 	24 	1 	LORD 	NN
Jer 	1 	19 	1 	25 	0 	,
Jer 	1 	19 	1 	26 	1 	to 	TO
Jer 	1 	19 	1 	27 	1 	deliver 	NN
Jer 	1 	19 	1 	28 	1 	thee 	NN
Jer 	1 	19 	1 	29 	0 	.
Jer 	2 	1 	1 	1 	1 	Moreover 	RB
Jer 	2 	1 	1 	2 	1 	the 	DT
Jer 	2 	1 	1 	3 	1 	word 	NN
Jer 	2 	1 	1 	4 	1 	of 	IN
Jer 	2 	1 	1 	5 	1 	the 	DT
Jer 	2 	1 	1 	6 	1 	LORD 	NN
Jer 	2 	1 	1 	7 	1 	came 	VBD
Jer 	2 	1 	1 	8 	1 	to 	TO
Jer 	2 	1 	1 	9 	1 	me 	PRP
Jer 	2 	1 	1 	10 	0 	,
Jer 	2 	1 	1 	11 	1 	saying 	VBG
Jer 	2 	1 	1 	12 	0 	,
Jer 	2 	2 	1 	1 	1 	Go 	VB
Jer 	2 	2 	1 	2 	1 	and 	CC
Jer 	2 	2 	1 	3 	1 	cry 	NN
Jer 	2 	2 	1 	4 	1 	in 	IN
Jer 	2 	2 	1 	5 	1 	the 	DT
Jer 	2 	2 	1 	6 	1 	ears 	NNS
Jer 	2 	2 	1 	7 	1 	of 	IN
Jer 	2 	2 	1 	8 	1 	Jerusalem 	NN
Jer 	2 	2 	1 	9 	0 	,
Jer 	2 	2 	1 	10 	1 	saying 	VBG
Jer 	2 	2 	1 	11 	0 	,
Jer 	2 	2 	1 	12 	1 	Thus 	RB
Jer 	2 	2 	1 	13 	1 	saith 	NN
Jer 	2 	2 	1 	14 	1 	the 	DT
Jer 	2 	2 	1 	15 	1 	LORD 	NN
Jer 	2 	2 	1 	16 	0 	;
Jer 	2 	2 	1 	17 	1 	I 	PRP
Jer 	2 	2 	1 	18 	1 	remember 	VB
Jer 	2 	2 	1 	19 	1 	thee 	NN
Jer 	2 	2 	1 	20 	0 	,
Jer 	2 	2 	1 	21 	1 	the 	DT
Jer 	2 	2 	1 	22 	1 	kindness 	NN
Jer 	2 	2 	1 	23 	1 	of 	IN
Jer 	2 	2 	1 	24 	1 	thy 	NN
Jer 	2 	2 	1 	25 	1 	youth 	NN
Jer 	2 	2 	1 	26 	0 	,
Jer 	2 	2 	1 	27 	1 	the 	DT
Jer 	2 	2 	1 	28 	1 	love 	NN
Jer 	2 	2 	1 	29 	1 	of 	IN
Jer 	2 	2 	1 	30 	1 	thine 	NN
Jer 	2 	2 	1 	31 	1 	espousals 	NNS
Jer 	2 	2 	1 	32 	0 	,
Jer 	2 	2 	1 	33 	1 	when 	WRB
Jer 	2 	2 	1 	34 	1 	thou 	NN
Jer 	2 	2 	1 	35 	1 	wentest 	JJS
Jer 	2 	2 	1 	36 	1 	after 	IN
Jer 	2 	2 	1 	37 	1 	me 	PRP
Jer 	2 	2 	1 	38 	1 	in 	IN
Jer 	2 	2 	1 	39 	1 	the 	DT
Jer 	2 	2 	1 	40 	1 	wilderness 	NN
Jer 	2 	2 	1 	41 	0 	,
Jer 	2 	2 	1 	42 	1 	in 	IN
Jer 	2 	2 	1 	43 	1 	a 	DT
Jer 	2 	2 	1 	44 	1 	land 	NN
Jer 	2 	2 	1 	45 	1 	that 	IN
Jer 	2 	2 	1 	46 	1 	was 	VBD
Jer 	2 	2 	1 	47 	1 	not 	RB
Jer 	2 	2 	1 	48 	1 	sown 	NN
Jer 	2 	2 	1 	49 	0 	.
Jer 	2 	3 	1 	1 	1 	Israel 	NNP
Jer 	2 	3 	1 	2 	1 	was 	VBD
Jer 	2 	3 	1 	3 	1 	holiness 	NN
Jer 	2 	3 	1 	4 	1 	unto 	NN
Jer 	2 	3 	1 	5 	1 	the 	DT
Jer 	2 	3 	1 	6 	1 	LORD 	NN
Jer 	2 	3 	1 	7 	0 	,
Jer 	2 	3 	1 	8 	1 	and 	CC
Jer 	2 	3 	1 	9 	1 	the 	DT
Jer 	2 	3 	1 	10 	1 	firstfruits 	NNS
Jer 	2 	3 	1 	11 	1 	of 	IN
Jer 	2 	3 	1 	12 	1 	his 	PRP$
Jer 	2 	3 	1 	13 	1 	increase 	NN
Jer 	2 	3 	1 	14 	0 	:
Jer 	2 	3 	1 	15 	1 	all 	DT
Jer 	2 	3 	1 	16 	1 	that 	IN
Jer 	2 	3 	1 	17 	1 	devour 	NN
Jer 	2 	3 	1 	18 	1 	him 	PRP
Jer 	2 	3 	1 	19 	1 	shall 	MD
Jer 	2 	3 	1 	20 	1 	offend 	NN
Jer 	2 	3 	1 	21 	0 	;
Jer 	2 	3 	1 	22 	1 	evil 	NN
Jer 	2 	3 	1 	23 	1 	shall 	MD
Jer 	2 	3 	1 	24 	1 	come 	VB
Jer 	2 	3 	1 	25 	1 	upon 	IN
Jer 	2 	3 	1 	26 	1 	them 	PRP
Jer 	2 	3 	1 	27 	0 	,
Jer 	2 	3 	1 	28 	1 	saith 	NN
Jer 	2 	3 	1 	29 	1 	the 	DT
Jer 	2 	3 	1 	30 	1 	LORD 	NN
Jer 	2 	3 	1 	31 	0 	.
Jer 	2 	4 	1 	1 	1 	Hear 	NN
Jer 	2 	4 	1 	2 	1 	ye 	NN
Jer 	2 	4 	1 	3 	1 	the 	DT
Jer 	2 	4 	1 	4 	1 	word 	NN
Jer 	2 	4 	1 	5 	1 	of 	IN
Jer 	2 	4 	1 	6 	1 	the 	DT
Jer 	2 	4 	1 	7 	1 	LORD 	NN
Jer 	2 	4 	1 	8 	0 	,
Jer 	2 	4 	1 	9 	1 	O 	NN
Jer 	2 	4 	1 	10 	1 	house 	NN
Jer 	2 	4 	1 	11 	1 	of 	IN
Jer 	2 	4 	1 	12 	1 	Jacob 	NN
Jer 	2 	4 	1 	13 	0 	,
Jer 	2 	4 	1 	14 	1 	and 	CC
Jer 	2 	4 	1 	15 	1 	all 	DT
Jer 	2 	4 	1 	16 	1 	the 	DT
Jer 	2 	4 	1 	17 	1 	families 	NNS
Jer 	2 	4 	1 	18 	1 	of 	IN
Jer 	2 	4 	1 	19 	1 	the 	DT
Jer 	2 	4 	1 	20 	1 	house 	NN
Jer 	2 	4 	1 	21 	1 	of 	IN
Jer 	2 	4 	1 	22 	1 	Israel 	NNP
Jer 	2 	4 	1 	23 	0 	:
Jer 	2 	5 	1 	1 	1 	Thus 	RB
Jer 	2 	5 	1 	2 	1 	saith 	NN
Jer 	2 	5 	1 	3 	1 	the 	DT
Jer 	2 	5 	1 	4 	1 	LORD 	NN
Jer 	2 	5 	1 	5 	0 	,
Jer 	2 	5 	1 	6 	1 	What 	WP
Jer 	2 	5 	1 	7 	1 	iniquity 	NN
Jer 	2 	5 	1 	8 	1 	have 	VB
Jer 	2 	5 	1 	9 	1 	your 	PRP$
Jer 	2 	5 	1 	10 	1 	fathers 	NNS
Jer 	2 	5 	1 	11 	1 	found 	NN
Jer 	2 	5 	1 	12 	1 	in 	IN
Jer 	2 	5 	1 	13 	1 	me 	PRP
Jer 	2 	5 	1 	14 	0 	,
Jer 	2 	5 	1 	15 	1 	that 	IN
Jer 	2 	5 	1 	16 	1 	they 	PRP
Jer 	2 	5 	1 	17 	1 	are 	VBP
Jer 	2 	5 	1 	18 	1 	gone 	VBN
Jer 	2 	5 	1 	19 	1 	far 	RB
Jer 	2 	5 	1 	20 	1 	from 	IN
Jer 	2 	5 	1 	21 	1 	me 	PRP
Jer 	2 	5 	1 	22 	0 	,
Jer 	2 	5 	1 	23 	1 	and 	CC
Jer 	2 	5 	1 	24 	1 	have 	VB
Jer 	2 	5 	1 	25 	1 	walked 	VBD
Jer 	2 	5 	1 	26 	1 	after 	IN
Jer 	2 	5 	1 	27 	1 	vanity 	NN
Jer 	2 	5 	1 	28 	0 	,
Jer 	2 	5 	1 	29 	1 	and 	CC
Jer 	2 	5 	1 	30 	1 	are 	VBP
Jer 	2 	5 	1 	31 	1 	become 	NN
Jer 	2 	5 	1 	32 	1 	vain 	NN
Jer 	2 	5 	1 	33 	0 	?
Jer 	2 	6 	1 	1 	1 	Neither 	CC
Jer 	2 	6 	1 	2 	1 	said 	VBD
Jer 	2 	6 	1 	3 	1 	they 	PRP
Jer 	2 	6 	1 	4 	0 	,
Jer 	2 	6 	1 	5 	1 	Where 	WRB
Jer 	2 	6 	1 	6 	1 	is 	VBZ
Jer 	2 	6 	1 	7 	1 	the 	DT
Jer 	2 	6 	1 	8 	1 	LORD 	NN
Jer 	2 	6 	1 	9 	1 	that 	IN
Jer 	2 	6 	1 	10 	1 	brought 	NN
Jer 	2 	6 	1 	11 	1 	us 	PRP
Jer 	2 	6 	1 	12 	1 	up 	RB
Jer 	2 	6 	1 	13 	1 	out 	IN
Jer 	2 	6 	1 	14 	1 	of 	IN
Jer 	2 	6 	1 	15 	1 	the 	DT
Jer 	2 	6 	1 	16 	1 	land 	NN
Jer 	2 	6 	1 	17 	1 	of 	IN
Jer 	2 	6 	1 	18 	1 	Egypt 	NN
Jer 	2 	6 	1 	19 	0 	,
Jer 	2 	6 	1 	20 	1 	that 	IN
Jer 	2 	6 	1 	21 	1 	led 	VBN
Jer 	2 	6 	1 	22 	1 	us 	PRP
Jer 	2 	6 	1 	23 	1 	through 	IN
Jer 	2 	6 	1 	24 	1 	the 	DT
Jer 	2 	6 	1 	25 	1 	wilderness 	NN
Jer 	2 	6 	1 	26 	0 	,
Jer 	2 	6 	1 	27 	1 	through 	IN
Jer 	2 	6 	1 	28 	1 	a 	DT
Jer 	2 	6 	1 	29 	1 	land 	NN
Jer 	2 	6 	1 	30 	1 	of 	IN
Jer 	2 	6 	1 	31 	1 	deserts 	NNS
Jer 	2 	6 	1 	32 	1 	and 	CC
Jer 	2 	6 	1 	33 	1 	of 	IN
Jer 	2 	6 	1 	34 	1 	pits 	NNS
Jer 	2 	6 	1 	35 	0 	,
Jer 	2 	6 	1 	36 	1 	through 	IN
Jer 	2 	6 	1 	37 	1 	a 	DT
Jer 	2 	6 	1 	38 	1 	land 	NN
Jer 	2 	6 	1 	39 	1 	of 	IN
Jer 	2 	6 	1 	40 	1 	drought 	NN
Jer 	2 	6 	1 	41 	0 	,
Jer 	2 	6 	1 	42 	1 	and 	CC
Jer 	2 	6 	1 	43 	1 	of 	IN
Jer 	2 	6 	1 	44 	1 	the 	DT
Jer 	2 	6 	1 	45 	1 	shadow 	NN
Jer 	2 	6 	1 	46 	1 	of 	IN
Jer 	2 	6 	1 	47 	1 	death 	NN
Jer 	2 	6 	1 	48 	0 	,
Jer 	2 	6 	1 	49 	1 	through 	IN
Jer 	2 	6 	1 	50 	1 	a 	DT
Jer 	2 	6 	1 	51 	1 	land 	NN
Jer 	2 	6 	1 	52 	1 	that 	IN
Jer 	2 	6 	1 	53 	1 	no 	DT
Jer 	2 	6 	1 	54 	1 	man 	NN
Jer 	2 	6 	1 	55 	1 	passed 	VBN
Jer 	2 	6 	1 	56 	1 	through 	IN
Jer 	2 	6 	1 	57 	0 	,
Jer 	2 	6 	1 	58 	1 	and 	CC
Jer 	2 	6 	1 	59 	1 	where 	WRB
Jer 	2 	6 	1 	60 	1 	no 	DT
Jer 	2 	6 	1 	61 	1 	man 	NN
Jer 	2 	6 	1 	62 	1 	dwelt 	NN
Jer 	2 	6 	1 	63 	0 	?
Jer 	2 	7 	1 	1 	1 	And 	CC
Jer 	2 	7 	1 	2 	1 	I 	PRP
Jer 	2 	7 	1 	3 	1 	brought 	NN
Jer 	2 	7 	1 	4 	1 	you 	PRP
Jer 	2 	7 	1 	5 	1 	into 	IN
Jer 	2 	7 	1 	6 	1 	a 	DT
Jer 	2 	7 	1 	7 	1 	plentiful 	NN
Jer 	2 	7 	1 	8 	1 	country 	NN
Jer 	2 	7 	1 	9 	0 	,
Jer 	2 	7 	1 	10 	1 	to 	TO
Jer 	2 	7 	1 	11 	1 	eat 	NN
Jer 	2 	7 	1 	12 	1 	the 	DT
Jer 	2 	7 	1 	13 	1 	fruit 	NN
Jer 	2 	7 	1 	14 	1 	thereof 	NN
Jer 	2 	7 	1 	15 	1 	and 	CC
Jer 	2 	7 	1 	16 	1 	the 	DT
Jer 	2 	7 	1 	17 	1 	goodness 	NN
Jer 	2 	7 	1 	18 	1 	thereof 	NN
Jer 	2 	7 	1 	19 	0 	;
Jer 	2 	7 	1 	20 	1 	but 	CC
Jer 	2 	7 	1 	21 	1 	when 	WRB
Jer 	2 	7 	1 	22 	1 	ye 	NN
Jer 	2 	7 	1 	23 	1 	entered 	VBN
Jer 	2 	7 	1 	24 	0 	,
Jer 	2 	7 	1 	25 	1 	ye 	NN
Jer 	2 	7 	1 	26 	1 	defiled 	VBN
Jer 	2 	7 	1 	27 	1 	my 	PRP$
Jer 	2 	7 	1 	28 	1 	land 	NN
Jer 	2 	7 	1 	29 	0 	,
Jer 	2 	7 	1 	30 	1 	and 	CC
Jer 	2 	7 	1 	31 	1 	made 	VBN
Jer 	2 	7 	1 	32 	1 	mine 	NN
Jer 	2 	7 	1 	33 	1 	heritage 	NN
Jer 	2 	7 	1 	34 	1 	an 	DT
Jer 	2 	7 	1 	35 	1 	abomination 	NN
Jer 	2 	7 	1 	36 	0 	.
Jer 	2 	8 	1 	1 	1 	The 	DT
Jer 	2 	8 	1 	2 	1 	priests 	NNS
Jer 	2 	8 	1 	3 	1 	said 	VBD
Jer 	2 	8 	1 	4 	1 	not 	RB
Jer 	2 	8 	1 	5 	0 	,
Jer 	2 	8 	1 	6 	1 	Where 	WRB
Jer 	2 	8 	1 	7 	1 	is 	VBZ
Jer 	2 	8 	1 	8 	1 	the 	DT
Jer 	2 	8 	1 	9 	1 	LORD 	NN
Jer 	2 	8 	1 	10 	0 	?
Jer 	2 	8 	2 	1 	1 	and 	CC
Jer 	2 	8 	2 	2 	1 	they 	PRP
Jer 	2 	8 	2 	3 	1 	that 	IN
Jer 	2 	8 	2 	4 	1 	handle 	NN
Jer 	2 	8 	2 	5 	1 	the 	DT
Jer 	2 	8 	2 	6 	1 	law 	NN
Jer 	2 	8 	2 	7 	1 	knew 	NNS
Jer 	2 	8 	2 	8 	1 	me 	PRP
Jer 	2 	8 	2 	9 	1 	not 	RB
Jer 	2 	8 	2 	10 	0 	:
Jer 	2 	8 	2 	11 	1 	the 	DT
Jer 	2 	8 	2 	12 	1 	pastors 	NNS
Jer 	2 	8 	2 	13 	1 	also 	RB
Jer 	2 	8 	2 	14 	1 	transgressed 	VBN
Jer 	2 	8 	2 	15 	1 	against 	IN
Jer 	2 	8 	2 	16 	1 	me 	PRP
Jer 	2 	8 	2 	17 	0 	,
Jer 	2 	8 	2 	18 	1 	and 	CC
Jer 	2 	8 	2 	19 	1 	the 	DT
Jer 	2 	8 	2 	20 	1 	prophets 	NNS
Jer 	2 	8 	2 	21 	1 	prophesied 	VBN
Jer 	2 	8 	2 	22 	1 	by 	IN
Jer 	2 	8 	2 	23 	1 	Baal 	NN
Jer 	2 	8 	2 	24 	0 	,
Jer 	2 	8 	2 	25 	1 	and 	CC
Jer 	2 	8 	2 	26 	1 	walked 	VBD
Jer 	2 	8 	2 	27 	1 	after 	IN
Jer 	2 	8 	2 	28 	1 	things 	NNS
Jer 	2 	8 	2 	29 	1 	that 	IN
Jer 	2 	8 	2 	30 	1 	do 	VB
Jer 	2 	8 	2 	31 	1 	not 	RB
Jer 	2 	8 	2 	32 	1 	profit 	NN
Jer 	2 	8 	2 	33 	0 	.
Jer 	2 	9 	1 	1 	1 	Wherefore 	IN
Jer 	2 	9 	1 	2 	1 	I 	PRP
Jer 	2 	9 	1 	3 	1 	will 	MD
Jer 	2 	9 	1 	4 	1 	yet 	RB
Jer 	2 	9 	1 	5 	1 	plead 	NN
Jer 	2 	9 	1 	6 	1 	with 	IN
Jer 	2 	9 	1 	7 	1 	you 	PRP
Jer 	2 	9 	1 	8 	0 	,
Jer 	2 	9 	1 	9 	1 	saith 	NN
Jer 	2 	9 	1 	10 	1 	the 	DT
Jer 	2 	9 	1 	11 	1 	LORD 	NN
Jer 	2 	9 	1 	12 	0 	,
Jer 	2 	9 	1 	13 	1 	and 	CC
Jer 	2 	9 	1 	14 	1 	with 	IN
Jer 	2 	9 	1 	15 	1 	your 	PRP$
Jer 	2 	9 	1 	16 	1 	children 	NNS
Jer 	2 	9 	1 	17 	0 	's
Jer 	2 	9 	1 	18 	1 	children 	NNS
Jer 	2 	9 	1 	19 	1 	will 	MD
Jer 	2 	9 	1 	20 	1 	I 	PRP
Jer 	2 	9 	1 	21 	1 	plead 	NN
Jer 	2 	9 	1 	22 	0 	.
Jer 	2 	10 	1 	1 	1 	For 	IN
Jer 	2 	10 	1 	2 	1 	pass 	NN
Jer 	2 	10 	1 	3 	1 	over 	IN
Jer 	2 	10 	1 	4 	1 	the 	DT
Jer 	2 	10 	1 	5 	1 	isles 	NNS
Jer 	2 	10 	1 	6 	1 	of 	IN
Jer 	2 	10 	1 	7 	1 	Chittim 	NN
Jer 	2 	10 	1 	8 	0 	,
Jer 	2 	10 	1 	9 	1 	and 	CC
Jer 	2 	10 	1 	10 	1 	see 	VB
Jer 	2 	10 	1 	11 	0 	;
Jer 	2 	10 	1 	12 	1 	and 	CC
Jer 	2 	10 	1 	13 	1 	send 	NN
Jer 	2 	10 	1 	14 	1 	unto 	NN
Jer 	2 	10 	1 	15 	1 	Kedar 	NN
Jer 	2 	10 	1 	16 	0 	,
Jer 	2 	10 	1 	17 	1 	and 	CC
Jer 	2 	10 	1 	18 	1 	consider 	VB
Jer 	2 	10 	1 	19 	1 	diligently 	RB
Jer 	2 	10 	1 	20 	0 	,
Jer 	2 	10 	1 	21 	1 	and 	CC
Jer 	2 	10 	1 	22 	1 	see 	VB
Jer 	2 	10 	1 	23 	1 	if 	IN
Jer 	2 	10 	1 	24 	1 	there 	RB
Jer 	2 	10 	1 	25 	1 	be 	VB
Jer 	2 	10 	1 	26 	1 	such 	JJ
Jer 	2 	10 	1 	27 	1 	a 	DT
Jer 	2 	10 	1 	28 	1 	thing 	NN
Jer 	2 	10 	1 	29 	0 	.
Jer 	2 	11 	1 	1 	1 	Hath 	NN
Jer 	2 	11 	1 	2 	1 	a 	DT
Jer 	2 	11 	1 	3 	1 	nation 	NN
Jer 	2 	11 	1 	4 	1 	changed 	VBN
Jer 	2 	11 	1 	5 	1 	their 	PRP$
Jer 	2 	11 	1 	6 	1 	gods 	NNS
Jer 	2 	11 	1 	7 	0 	,
Jer 	2 	11 	1 	8 	1 	which 	WDT
Jer 	2 	11 	1 	9 	1 	are 	VBP
Jer 	2 	11 	1 	10 	1 	yet 	RB
Jer 	2 	11 	1 	11 	1 	no 	DT
Jer 	2 	11 	1 	12 	1 	gods 	NNS
Jer 	2 	11 	1 	13 	0 	?
Jer 	2 	11 	2 	1 	1 	but 	CC
Jer 	2 	11 	2 	2 	1 	my 	PRP$
Jer 	2 	11 	2 	3 	1 	people 	NNS
Jer 	2 	11 	2 	4 	1 	have 	VB
Jer 	2 	11 	2 	5 	1 	changed 	VBN
Jer 	2 	11 	2 	6 	1 	their 	PRP$
Jer 	2 	11 	2 	7 	1 	glory 	NN
Jer 	2 	11 	2 	8 	1 	for 	IN
Jer 	2 	11 	2 	9 	1 	that 	IN
Jer 	2 	11 	2 	10 	1 	which 	WDT
Jer 	2 	11 	2 	11 	1 	doth 	NN
Jer 	2 	11 	2 	12 	1 	not 	RB
Jer 	2 	11 	2 	13 	1 	profit 	NN
Jer 	2 	11 	2 	14 	0 	.
Jer 	2 	12 	1 	1 	1 	Be 	VB
Jer 	2 	12 	1 	2 	1 	astonished 	VBN
Jer 	2 	12 	1 	3 	0 	,
Jer 	2 	12 	1 	4 	1 	O 	NN
Jer 	2 	12 	1 	5 	1 	ye 	NN
Jer 	2 	12 	1 	6 	1 	heavens 	NNS
Jer 	2 	12 	1 	7 	0 	,
Jer 	2 	12 	1 	8 	1 	at 	IN
Jer 	2 	12 	1 	9 	1 	this 	DT
Jer 	2 	12 	1 	10 	0 	,
Jer 	2 	12 	1 	11 	1 	and 	CC
Jer 	2 	12 	1 	12 	1 	be 	VB
Jer 	2 	12 	1 	13 	1 	horribly 	RB
Jer 	2 	12 	1 	14 	1 	afraid 	NN
Jer 	2 	12 	1 	15 	0 	,
Jer 	2 	12 	1 	16 	1 	be 	VB
Jer 	2 	12 	1 	17 	1 	ye 	NN
Jer 	2 	12 	1 	18 	1 	very 	RB
Jer 	2 	12 	1 	19 	1 	desolate 	NN
Jer 	2 	12 	1 	20 	0 	,
Jer 	2 	12 	1 	21 	1 	saith 	NN
Jer 	2 	12 	1 	22 	1 	the 	DT
Jer 	2 	12 	1 	23 	1 	LORD 	NN
Jer 	2 	12 	1 	24 	0 	.
Jer 	2 	13 	1 	1 	1 	For 	IN
Jer 	2 	13 	1 	2 	1 	my 	PRP$
Jer 	2 	13 	1 	3 	1 	people 	NNS
Jer 	2 	13 	1 	4 	1 	have 	VB
Jer 	2 	13 	1 	5 	1 	committed 	VBN
Jer 	2 	13 	1 	6 	1 	two 	CD
Jer 	2 	13 	1 	7 	1 	evils 	NNS
Jer 	2 	13 	1 	8 	0 	;
Jer 	2 	13 	1 	9 	1 	they 	PRP
Jer 	2 	13 	1 	10 	1 	have 	VB
Jer 	2 	13 	1 	11 	1 	forsaken 	NN
Jer 	2 	13 	1 	12 	1 	me 	PRP
Jer 	2 	13 	1 	13 	1 	the 	DT
Jer 	2 	13 	1 	14 	1 	fountain 	NN
Jer 	2 	13 	1 	15 	1 	of 	IN
Jer 	2 	13 	1 	16 	1 	living 	NN
Jer 	2 	13 	1 	17 	1 	waters 	NNS
Jer 	2 	13 	1 	18 	0 	,
Jer 	2 	13 	1 	19 	1 	and 	CC
Jer 	2 	13 	1 	20 	1 	hewed 	VBN
Jer 	2 	13 	1 	21 	1 	them 	PRP
Jer 	2 	13 	1 	22 	1 	out 	IN
Jer 	2 	13 	1 	23 	1 	cisterns 	NNS
Jer 	2 	13 	1 	24 	0 	,
Jer 	2 	13 	1 	25 	1 	broken 	NN
Jer 	2 	13 	1 	26 	1 	cisterns 	NNS
Jer 	2 	13 	1 	27 	0 	,
Jer 	2 	13 	1 	28 	1 	that 	IN
Jer 	2 	13 	1 	29 	1 	can 	MD
Jer 	2 	13 	1 	30 	1 	hold 	NN
Jer 	2 	13 	1 	31 	1 	no 	DT
Jer 	2 	13 	1 	32 	1 	water 	NN
Jer 	2 	13 	1 	33 	0 	.
Jer 	2 	14 	1 	1 	1 	Is 	NN
Jer 	2 	14 	1 	2 	1 	Israel 	NNP
Jer 	2 	14 	1 	3 	1 	a 	DT
Jer 	2 	14 	1 	4 	1 	servant 	NN
Jer 	2 	14 	1 	5 	0 	?
Jer 	2 	14 	2 	1 	1 	is 	VBZ
Jer 	2 	14 	2 	2 	1 	he 	PRP
Jer 	2 	14 	2 	3 	1 	a 	DT
Jer 	2 	14 	2 	4 	1 	homeborn 	NN
Jer 	2 	14 	2 	5 	1 	slave 	NN
Jer 	2 	14 	2 	6 	0 	?
Jer 	2 	14 	3 	1 	1 	why 	WRB
Jer 	2 	14 	3 	2 	1 	is 	VBZ
Jer 	2 	14 	3 	3 	1 	he 	PRP
Jer 	2 	14 	3 	4 	1 	spoiled 	VBN
Jer 	2 	14 	3 	5 	0 	?
Jer 	2 	15 	1 	1 	1 	The 	DT
Jer 	2 	15 	1 	2 	1 	young 	JJ
Jer 	2 	15 	1 	3 	1 	lions 	NNS
Jer 	2 	15 	1 	4 	1 	roared 	VBN
Jer 	2 	15 	1 	5 	1 	upon 	IN
Jer 	2 	15 	1 	6 	1 	him 	PRP
Jer 	2 	15 	1 	7 	0 	,
Jer 	2 	15 	1 	8 	1 	and 	CC
